DateTime,CoolingDemand_1,HeatingDemand_1,HeatingDemand_2,Elect
2-3-2019 20:00,79877.02155,1826945.393,1826945.393,0.00006
2-3-2019 21:00,79887.38071,1187149.789,1187149.789,0.00006
2-3-2019 22:00,79897.74414,557796.134,557796.134,0.00006
2-3-2019 23:00,79908.11185,235866.988,235866.988,0.00006
3-3-2019 00:00,79918.48383,93540.398,93540.398,0.00006
3-3-2019 01:00,79928.86006,26848.143,26848.143,0.00006
3-3-2019 02:00,79939.24055,14355.859,14355.859,0.00006
3-3-2019 03:00,79949.62529,21510.671,21510.671,0.00006
3-3-2019 04:00,79960.01427,86712.234,86712.234,0.00006
3-3-2019 05:00,79970.4075,566242.446,566242.446,0.00006
3-3-2019 06:00,79980.80495,1248122.645,1248122.645,0.00006
3-3-2019 07:00,79991.20664,1004213.595,1004213.595,0.00006
3-3-2019 08:00,80001.61255,1079039.115,1079039.115,0.00006
3-3-2019 09:00,80012.02267,1314961.137,1314961.137,0.00006
3-3-2019 10:00,80022.43701,1514823.359,1514823.359,0.00006
3-3-2019 11:00,80032.85556,2083803.603,2083803.603,0.00006
3-3-2019 12:00,80043.27831,1783603.927,1783603.927,0.00006
3-3-2019 13:00,80053.70525,961473.66,961473.66,0.00006
3-3-2019 14:00,80064.13639,460371.863,460371.863,0.00006
3-3-2019 15:00,80074.57171,290293.038,290293.038,0.00006
3-3-2019 16:00,80085.01121,879723.845,879723.845,0.00006
3-3-2019 17:00,80095.45488,2029076.812,2029076.812,0.00006
3-3-2019 18:00,80105.90273,2089608.227,2089608.227,0.00006
3-3-2019 19:00,80116.35474,1942360.539,1942360.539,0.00006
3-3-2019 20:00,80126.8109,1623332.102,1623332.102,0.00006
3-3-2019 21:00,80137.27122,1047264.302,1047264.302,0.00006
3-3-2019 22:00,80147.73569,490912.03,490912.03,0.00006
3-3-2019 23:00,80158.2043,205637.887,205637.887,0.00006
4-3-2019 00:00,80168.67705,82940.459,82940.459,0.00006
4-3-2019 01:00,80179.15393,21985.271,21985.271,0.00006
4-3-2019 02:00,80189.63494,9543.604,9543.604,0.00006
4-3-2019 03:00,80200.12007,17296.349,17296.349,0.00006
4-3-2019 04:00,80210.60931,57760.962,57760.962,0.00006
4-3-2019 05:00,80221.10266,424141.452,424141.452,0.00006
4-3-2019 06:00,80231.60012,937972.042,937972.042,0.00006
4-3-2019 07:00,80242.10168,790711.558,790711.558,0.00006
4-3-2019 08:00,80252.60733,931220.71,931220.71,0.00006
4-3-2019 09:00,80263.11707,1172900.484,1172900.484,0.00006
4-3-2019 10:00,80273.6309,1395098.859,1395098.859,0.00006
4-3-2019 11:00,80284.1488,2000381.131,2000381.131,0.00006
4-3-2019 12:00,80294.67077,1622864.803,1622864.803,0.00006
4-3-2019 13:00,80305.19681,892807.566,892807.566,0.00006
4-3-2019 14:00,80315.72692,397045.341,397045.341,0.00006
4-3-2019 15:00,80326.26107,264646.27,264646.27,0.00006
4-3-2019 16:00,80336.79928,701889.853,701889.853,0.00006
4-3-2019 17:00,80347.34154,2018294.803,2018294.803,0.00006
4-3-2019 18:00,80357.88783,2211150.515,2211150.515,0.00006
4-3-2019 19:00,80368.43816,2031940.96,2031940.96,0.00006
4-3-2019 20:00,80378.99252,1698848.431,1698848.431,0.00006
4-3-2019 21:00,80389.5509,1129475.361,1129475.361,0.00006
4-3-2019 22:00,80400.1133,541366.119,541366.119,0.00006
4-3-2019 23:00,80410.67971,234748.703,234748.703,0.00006
5-3-2019 00:00,80421.25013,94235.939,94235.939,0.00006
5-3-2019 01:00,80431.82456,25872.392,25872.392,0.00006
5-3-2019 02:00,80442.40297,13410.005,13410.005,0.00006
5-3-2019 03:00,80452.98538,21350.812,21350.812,0.00006
5-3-2019 04:00,80463.57178,82796.868,82796.868,0.00006
5-3-2019 05:00,80474.16215,584491.824,584491.824,0.00006
5-3-2019 06:00,80484.7565,1307051.088,1307051.088,0.00006
5-3-2019 07:00,80495.35482,858150.125,858150.125,0.00006
5-3-2019 08:00,80505.9571,898443.714,898443.714,0.00006
5-3-2019 09:00,80516.56334,1145673.802,1145673.802,0.00006
5-3-2019 10:00,80527.17354,1326803.051,1326803.051,0.00006
5-3-2019 11:00,80537.78768,1712029.942,1712029.942,0.00006
5-3-2019 12:00,80548.40576,1454002.2,1454002.2,0.00006
5-3-2019 13:00,80559.02778,764523.851,764523.851,0.00006
5-3-2019 14:00,80569.65373,316830.689,316830.689,0.00006
5-3-2019 15:00,80580.2836,197624.826,197624.826,0.00006
5-3-2019 16:00,80590.9174,356390.181,356390.181,0.00006
5-3-2019 17:00,80601.55511,1108129.82,1108129.82,0.00006
5-3-2019 18:00,80612.19673,2027376.323,2027376.323,0.00006
5-3-2019 19:00,80622.84225,2113113.45,2113113.45,0.00006
5-3-2019 20:00,80633.49167,1704241.854,1704241.854,0.00006
5-3-2019 21:00,80644.14498,1113186.942,1113186.942,0.00006
5-3-2019 22:00,80654.80219,531024.2,531024.2,0.00006
5-3-2019 23:00,80665.46327,236947.305,236947.305,0.00006
6-3-2019 00:00,80676.12823,94391.003,94391.003,0.00006
6-3-2019 01:00,80686.79706,27553.631,27553.631,0.00006
6-3-2019 02:00,80697.46975,14697.55,14697.55,0.00006
6-3-2019 03:00,80708.1463,19491.031,19491.031,0.00006
6-3-2019 04:00,80718.82671,78750.126,78750.126,0.00006
6-3-2019 05:00,80729.51097,585831.442,585831.442,0.00006
6-3-2019 06:00,80740.19907,1254143.324,1254143.324,0.00006
6-3-2019 07:00,80750.89101,983942.323,983942.323,0.00006
6-3-2019 08:00,80761.58678,1045856.147,1045856.147,0.00006
6-3-2019 09:00,80772.28638,1255069.886,1255069.886,0.00006
6-3-2019 10:00,80782.9898,1457543.773,1457543.773,0.00006
6-3-2019 11:00,80793.69703,1969809.996,1969809.996,0.00006
6-3-2019 12:00,80804.40808,1664936.343,1664936.343,0.00006
6-3-2019 13:00,80815.12293,900354.917,900354.917,0.00006
6-3-2019 14:00,80825.84157,420735.308,420735.308,0.00006
6-3-2019 15:00,80836.56402,262759.147,262759.147,0.00006
6-3-2019 16:00,80847.29025,650532.456,650532.456,0.00006
6-3-2019 17:00,80858.02026,1781524.976,1781524.976,0.00006
6-3-2019 18:00,80868.75405,2044777.063,2044777.063,0.00006
6-3-2019 19:00,80879.49161,1877287.139,1877287.139,0.00006
6-3-2019 20:00,80890.23294,1561013.776,1561013.776,0.00006
6-3-2019 21:00,80900.97803,1044271.396,1044271.396,0.00006
6-3-2019 22:00,80911.72687,502156.837,502156.837,0.00006
6-3-2019 23:00,80922.47947,212344.769,212344.769,0.00006
7-3-2019 00:00,80933.2358,86165.464,86165.464,0.00006
7-3-2019 01:00,80943.99588,22745.443,22745.443,0.00006
7-3-2019 02:00,80954.75969,10479.385,10479.385,0.00006
7-3-2019 03:00,80965.52723,17472.567,17472.567,0.00006
7-3-2019 04:00,80976.29848,61364.856,61364.856,0.00006
7-3-2019 05:00,80987.07346,447766.396,447766.396,0.00006
7-3-2019 06:00,80997.85214,981872.752,981872.752,0.00006
7-3-2019 07:00,81008.63453,799688.113,799688.113,0.00006
7-3-2019 08:00,81019.42062,879856.719,879856.719,0.00006
7-3-2019 09:00,81030.21041,1080236.661,1080236.661,0.00006
7-3-2019 10:00,81041.00388,1227658.796,1227658.796,0.00006
7-3-2019 11:00,81051.80103,1656739.98,1656739.98,0.00006
7-3-2019 12:00,81062.60187,1378515.915,1378515.915,0.00006
7-3-2019 13:00,81073.40637,588921.032,588921.032,0.00006
7-3-2019 14:00,81084.21454,265574.848,265574.848,0.00006
7-3-2019 15:00,81095.02638,191104.648,191104.648,0.00006
7-3-2019 16:00,81105.84186,396082.421,396082.421,0.00006
7-3-2019 17:00,81116.661,1069997.285,1069997.285,0.00006
7-3-2019 18:00,81127.48378,1777964.377,1777964.377,0.00006
7-3-2019 19:00,81138.3102,1921054.107,1921054.107,0.00006
7-3-2019 20:00,81149.14025,1607572.722,1607572.722,0.00006
7-3-2019 21:00,81159.97393,1041546.45,1041546.45,0.00006
7-3-2019 22:00,81170.81124,502658.744,502658.744,0.00006
7-3-2019 23:00,81181.65215,227970.743,227970.743,0.00006
8-3-2019 00:00,81192.49668,90115.473,90115.473,0.00006
8-3-2019 01:00,81203.34482,24742.158,24742.158,0.00006
8-3-2019 02:00,81214.19655,12743.794,12743.794,0.00006
8-3-2019 03:00,81225.05188,18106.62,18106.62,0.00006
8-3-2019 04:00,81235.91079,66656.604,66656.604,0.00006
8-3-2019 05:00,81246.77329,529293.086,529293.086,0.00006
8-3-2019 06:00,81257.63937,1135613.682,1135613.682,0.00006
8-3-2019 07:00,81268.50901,893756.192,893756.192,0.00006
8-3-2019 08:00,81279.38223,804698.958,804698.958,0.00006
8-3-2019 09:00,81290.259,959083.629,959083.629,0.00006
8-3-2019 10:00,81301.13933,1086435.413,1086435.413,0.00006
8-3-2019 11:00,81312.0232,1545390.693,1545390.693,0.00006
8-3-2019 12:00,81322.91062,1111853.778,1111853.778,0.00006
8-3-2019 13:00,81333.80158,618154.509,618154.509,0.00006
8-3-2019 14:00,81344.69607,293136.739,293136.739,0.00006
8-3-2019 15:00,81355.59409,212063.873,212063.873,0.00006
8-3-2019 16:00,81366.49563,592867.751,592867.751,0.00006
8-3-2019 17:00,81377.40069,1668669.52,1668669.52,0.00006
8-3-2019 18:00,81388.30925,2124775.919,2124775.919,0.00006
8-3-2019 19:00,81399.22132,1967182.084,1967182.084,0.00006
8-3-2019 20:00,81410.13689,1640116.499,1640116.499,0.00006
8-3-2019 21:00,81421.05595,1073370.984,1073370.984,0.00006
8-3-2019 22:00,81431.9785,518607.278,518607.278,0.00006
8-3-2019 23:00,81442.90453,232448.223,232448.223,0.00006
9-3-2019 00:00,81453.83403,91189.805,91189.805,0.00006
9-3-2019 01:00,81464.76701,25818.366,25818.366,0.00006
9-3-2019 02:00,81475.70345,13276.564,13276.564,0.00006
9-3-2019 03:00,81486.64335,18336.71,18336.71,0.00006
9-3-2019 04:00,81497.58671,67092.571,67092.571,0.00006
9-3-2019 05:00,81508.53351,528803.254,528803.254,0.00006
9-3-2019 06:00,81519.48376,1121995.924,1121995.924,0.00006
9-3-2019 07:00,81530.43744,873893.979,873893.979,0.00006
9-3-2019 08:00,81541.39456,956642.582,956642.582,0.00006
9-3-2019 09:00,81552.3551,1158439.282,1158439.282,0.00006
9-3-2019 10:00,81563.31905,1334205.663,1334205.663,0.00006
9-3-2019 11:00,81574.28643,1834526.169,1834526.169,0.00006
9-3-2019 12:00,81585.25721,1531732.846,1531732.846,0.00006
9-3-2019 13:00,81596.2314,839625.248,839625.248,0.00006
9-3-2019 14:00,81607.20898,394953.944,394953.944,0.00006
9-3-2019 15:00,81618.18995,195725.719,195725.719,0.00006
9-3-2019 16:00,81629.17431,316786.365,316786.365,0.00006
9-3-2019 17:00,81640.16206,1005249.056,1005249.056,0.00006
9-3-2019 18:00,81651.15317,1937286.932,1937286.932,0.00006
9-3-2019 19:00,81662.14766,1960530.152,1960530.152,0.00006
9-3-2019 20:00,81673.1455,1599173.492,1599173.492,0.00006
9-3-2019 21:00,81684.14671,1040664.898,1040664.898,0.00006
9-3-2019 22:00,81695.15127,504596.708,504596.708,0.00006
9-3-2019 23:00,81706.15917,225681.652,225681.652,0.00006
10-3-2019 00:00,81717.17042,90661.487,90661.487,0.00006
10-3-2019 01:00,81728.185,25409.685,25409.685,0.00006
10-3-2019 02:00,81739.20291,13197.562,13197.562,0.00006
10-3-2019 03:00,81750.22415,18829.006,18829.006,0.00006
10-3-2019 04:00,81761.2487,71167.467,71167.467,0.00006
10-3-2019 05:00,81772.27656,564336.661,564336.661,0.00006
10-3-2019 06:00,81783.30773,1238004.243,1238004.243,0.00006
10-3-2019 07:00,81794.34221,949849.726,949849.726,0.00006
10-3-2019 08:00,81805.37998,1035090.763,1035090.763,0.00006
10-3-2019 09:00,81816.42103,1276493.757,1276493.757,0.00006
10-3-2019 10:00,81827.46538,1514951.053,1514951.053,0.00006
10-3-2019 11:00,81838.513,2067890.482,2067890.482,0.00006
10-3-2019 12:00,81849.56389,1746084.459,1746084.459,0.00006
10-3-2019 13:00,81860.61805,968422.147,968422.147,0.00006
10-3-2019 14:00,81871.67547,474065.095,474065.095,0.00006
10-3-2019 15:00,81882.73615,300075.16,300075.16,0.00006
10-3-2019 16:00,81893.80008,1216855.038,1216855.038,0.00006
10-3-2019 17:00,81904.86725,2548886.753,2548886.753,0.00006
10-3-2019 18:00,81915.93766,2475848.382,2475848.382,0.00006
10-3-2019 19:00,81927.0113,2249371.502,2249371.502,0.00006
10-3-2019 20:00,81938.08817,1843375.114,1843375.114,0.00006
10-3-2019 21:00,81949.16826,1204778.246,1204778.246,0.00006
10-3-2019 22:00,81960.25157,583363.123,583363.123,0.00006
10-3-2019 23:00,81971.33809,257338.984,257338.984,0.00006
11-3-2019 00:00,81982.42781,103504.723,103504.723,0.00006
11-3-2019 01:00,81993.52073,33486.663,33486.663,0.00006
11-3-2019 02:00,82004.61684,18354.63,18354.63,0.00006
11-3-2019 03:00,82015.71614,25910.43,25910.43,0.00006
11-3-2019 04:00,82026.81863,125606.866,125606.866,0.00006
11-3-2019 05:00,82037.92429,779105.761,779105.761,0.00006
11-3-2019 06:00,82049.03311,1651788.719,1651788.719,0.00006
11-3-2019 07:00,82060.14511,1239268.401,1239268.401,0.00006
11-3-2019 08:00,82071.26026,1250135.383,1250135.383,0.00006
11-3-2019 09:00,82082.37856,1455657.609,1455657.609,0.00006
11-3-2019 10:00,82093.50001,1679602.274,1679602.274,0.00006
11-3-2019 11:00,82104.62461,2313279.801,2313279.801,0.00006
11-3-2019 12:00,82115.75234,2001341.251,2001341.251,0.00006
11-3-2019 13:00,82126.8832,1035919.556,1035919.556,0.00006
11-3-2019 14:00,82138.01718,502419.113,502419.113,0.00006
11-3-2019 15:00,82149.15428,307558.209,307558.209,0.00006
11-3-2019 16:00,82160.2945,1048059.95,1048059.95,0.00006
11-3-2019 17:00,82171.43782,2467659.684,2467659.684,0.00006
11-3-2019 18:00,82182.58425,2471772.66,2471772.66,0.00006
11-3-2019 19:00,82193.73376,2320790.227,2320790.227,0.00006
11-3-2019 20:00,82204.88637,1984340.995,1984340.995,0.00006
11-3-2019 21:00,82216.04207,1336476.904,1336476.904,0.00006
11-3-2019 22:00,82227.20084,644748.363,644748.363,0.00006
11-3-2019 23:00,82238.36269,277536.833,277536.833,0.00006
12-3-2019 00:00,82249.5276,112010.5,112010.5,0.00006
12-3-2019 01:00,82260.69557,37301.215,37301.215,0.00006
12-3-2019 02:00,82271.8666,21276.549,21276.549,0.00006
12-3-2019 03:00,82283.04068,31506.377,31506.377,0.00006
12-3-2019 04:00,82294.2178,154426.188,154426.188,0.00006
12-3-2019 05:00,82305.39796,874357.071,874357.071,0.00006
12-3-2019 06:00,82316.58116,1810068.309,1810068.309,0.00006
12-3-2019 07:00,82327.76738,1357576.92,1357576.92,0.00006
12-3-2019 08:00,82338.95662,1318846.739,1318846.739,0.00006
12-3-2019 09:00,82350.14888,1492834.532,1492834.532,0.00006
12-3-2019 10:00,82361.34414,1691275.943,1691275.943,0.00006
12-3-2019 11:00,82372.54241,2358853.763,2358853.763,0.00006
12-3-2019 12:00,82383.74368,2001473.243,2001473.243,0.00006
12-3-2019 13:00,82394.94794,1067856.44,1067856.44,0.00006
12-3-2019 14:00,82406.15519,510224.022,510224.022,0.00006
12-3-2019 15:00,82417.36541,305632.775,305632.775,0.00006
12-3-2019 16:00,82428.57862,1011078.103,1011078.103,0.00006
12-3-2019 17:00,82439.79479,2417111.774,2417111.774,0.00006
12-3-2019 18:00,82451.01392,2448944.729,2448944.729,0.00006
12-3-2019 19:00,82462.23602,2395671.992,2395671.992,0.00006
12-3-2019 20:00,82473.46106,2031498.231,2031498.231,0.00006
12-3-2019 21:00,82484.68905,1322201.839,1322201.839,0.00006
12-3-2019 22:00,82495.91998,619211.908,619211.908,0.00006
12-3-2019 23:00,82507.15385,268178.799,268178.799,0.00006
13-3-2019 00:00,82518.39064,107812.32,107812.32,0.00006
13-3-2019 01:00,82529.63036,36170.337,36170.337,0.00006
13-3-2019 02:00,82540.87299,20466.271,20466.271,0.00006
13-3-2019 03:00,82552.11854,29538.474,29538.474,0.00006
13-3-2019 04:00,82563.36699,144347.686,144347.686,0.00006
13-3-2019 05:00,82574.61834,825004.047,825004.047,0.00006
13-3-2019 06:00,82585.87259,1726485.894,1726485.894,0.00006
13-3-2019 07:00,82597.12972,1293137.265,1293137.265,0.00006
13-3-2019 08:00,82608.38973,1268559.194,1268559.194,0.00006
13-3-2019 09:00,82619.65263,1469716.129,1469716.129,0.00006
13-3-2019 10:00,82630.91839,1704638.124,1704638.124,0.00006
13-3-2019 11:00,82642.18702,2428729.317,2428729.317,0.00006
13-3-2019 12:00,82653.45851,2064536.852,2064536.852,0.00006
13-3-2019 13:00,82664.73285,1096844.203,1096844.203,0.00006
13-3-2019 14:00,82676.01004,522284.14,522284.14,0.00006
13-3-2019 15:00,82687.29007,309497.72,309497.72,0.00006
13-3-2019 16:00,82698.57293,1021957.804,1021957.804,0.00006
13-3-2019 17:00,82709.85863,2455878.04,2455878.04,0.00006
13-3-2019 18:00,82721.14715,2445075.262,2445075.262,0.00006
13-3-2019 19:00,82732.43849,2287862.724,2287862.724,0.00006
13-3-2019 20:00,82743.73264,1942765.573,1942765.573,0.00006
13-3-2019 21:00,82755.0296,1259516.895,1259516.895,0.00006
13-3-2019 22:00,82766.32936,594787.487,594787.487,0.00006
13-3-2019 23:00,82777.63192,257070.107,257070.107,0.00006
14-3-2019 00:00,82788.93727,103101.25,103101.25,0.00006
14-3-2019 01:00,82800.2454,33544.931,33544.931,0.00006
14-3-2019 02:00,82811.55631,18498.557,18498.557,0.00006
14-3-2019 03:00,82822.86999,26738.271,26738.271,0.00006
14-3-2019 04:00,82834.18643,126601.734,126601.734,0.00006
14-3-2019 05:00,82845.50564,752837.337,752837.337,0.00006
14-3-2019 06:00,82856.8276,1617155.218,1617155.218,0.00006
14-3-2019 07:00,82868.15231,1202268.459,1202268.459,0.00006
14-3-2019 08:00,82879.47976,1196348.755,1196348.755,0.00006
14-3-2019 09:00,82890.80995,1409308.635,1409308.635,0.00006
14-3-2019 10:00,82902.14288,1621208.099,1621208.099,0.00006
14-3-2019 11:00,82913.47852,2225653.654,2225653.654,0.00006
14-3-2019 12:00,82924.81689,1877957.459,1877957.459,0.00006
14-3-2019 13:00,82936.15797,1005222.778,1005222.778,0.00006
14-3-2019 14:00,82947.50176,472067.778,472067.778,0.00006
14-3-2019 15:00,82958.84825,287255.472,287255.472,0.00006
14-3-2019 16:00,82970.19744,860623.351,860623.351,0.00006
14-3-2019 17:00,82981.54932,2281857.368,2281857.368,0.00006
14-3-2019 18:00,82992.90388,2390966.256,2390966.256,0.00006
14-3-2019 19:00,83004.26112,2194747.261,2194747.261,0.00006
14-3-2019 20:00,83015.62104,1847930.525,1847930.525,0.00006
14-3-2019 21:00,83026.98362,1216785.941,1216785.941,0.00006
14-3-2019 22:00,83038.34886,576876.692,576876.692,0.00006
14-3-2019 23:00,83049.71676,251911.002,251911.002,0.00006
15-3-2019 00:00,83061.08731,100124.969,100124.969,0.00006
15-3-2019 01:00,83072.4605,31790.192,31790.192,0.00006
15-3-2019 02:00,83083.83633,17269.413,17269.413,0.00006
15-3-2019 03:00,83095.21479,24791.55,24791.55,0.00006
15-3-2019 04:00,83106.59588,111500.774,111500.774,0.00006
15-3-2019 05:00,83117.97959,694141.133,694141.133,0.00006
15-3-2019 06:00,83129.36591,1503688.872,1503688.872,0.00006
15-3-2019 07:00,83140.75484,1098115.487,1098115.487,0.00006
15-3-2019 08:00,83152.14638,1083056.66,1083056.66,0.00006
15-3-2019 09:00,83163.54051,1263481.128,1263481.128,0.00006
15-3-2019 10:00,83174.93723,1437220.022,1437220.022,0.00006
15-3-2019 11:00,83186.33654,1918618.534,1918618.534,0.00006
15-3-2019 12:00,83197.73843,1625987.139,1625987.139,0.00006
15-3-2019 13:00,83209.14289,875259.616,875259.616,0.00006
15-3-2019 14:00,83220.54991,400496.474,400496.474,0.00006
15-3-2019 15:00,83231.9595,248869.523,248869.523,0.00006
15-3-2019 16:00,83243.37165,596040.753,596040.753,0.00006
15-3-2019 17:00,83254.78635,1785162.323,1785162.323,0.00006
15-3-2019 18:00,83266.20359,2238034.078,2238034.078,0.00006
15-3-2019 19:00,83277.62336,2083771.97,2083771.97,0.00006
15-3-2019 20:00,83289.04567,1742044.29,1742044.29,0.00006
15-3-2019 21:00,83300.47051,1151292.401,1151292.401,0.00006
15-3-2019 22:00,83311.89787,546628.271,546628.271,0.00006
15-3-2019 23:00,83323.32774,235250.302,235250.302,0.00006
16-3-2019 00:00,83334.76012,95471.887,95471.887,0.00006
16-3-2019 01:00,83346.195,27433.238,27433.238,0.00006
16-3-2019 02:00,83357.63239,14879.872,14879.872,0.00006
16-3-2019 03:00,83369.07226,19812.562,19812.562,0.00006
16-3-2019 04:00,83380.51462,89232.787,89232.787,0.00006
16-3-2019 05:00,83391.95945,605245.431,605245.431,0.00006
16-3-2019 06:00,83403.40676,1276736.062,1276736.062,0.00006
16-3-2019 07:00,83414.85654,935681.341,935681.341,0.00006
16-3-2019 08:00,83426.30878,969994.949,969994.949,0.00006
16-3-2019 09:00,83437.76348,1161071.737,1161071.737,0.00006
16-3-2019 10:00,83449.22062,1336397.993,1336397.993,0.00006
16-3-2019 11:00,83460.68021,1823892.798,1823892.798,0.00006
16-3-2019 12:00,83472.14224,1518730.269,1518730.269,0.00006
16-3-2019 13:00,83483.6067,821081.24,821081.24,0.00006
16-3-2019 14:00,83495.07359,371990.234,371990.234,0.00006
16-3-2019 15:00,83506.54289,233845.129,233845.129,0.00006
16-3-2019 16:00,83518.01462,483471.611,483471.611,0.00006
16-3-2019 17:00,83529.48875,1495825.835,1495825.835,0.00006
16-3-2019 18:00,83540.96528,2065728.882,2065728.882,0.00006
16-3-2019 19:00,83552.44421,1905546.489,1905546.489,0.00006
16-3-2019 20:00,83563.92553,1572337.207,1572337.207,0.00006
16-3-2019 21:00,83575.40924,1023661.877,1023661.877,0.00006
16-3-2019 22:00,83586.89532,504732.648,504732.648,0.00006
16-3-2019 23:00,83598.38378,213202.934,213202.934,0.00006
17-3-2019 00:00,83609.87461,87906.539,87906.539,0.00006
17-3-2019 01:00,83621.3678,24199.126,24199.126,0.00006
17-3-2019 02:00,83632.86334,12122.292,12122.292,0.00006
17-3-2019 03:00,83644.36123,17504.571,17504.571,0.00006
17-3-2019 04:00,83655.86147,71941.422,71941.422,0.00006
17-3-2019 05:00,83667.36404,526218.714,526218.714,0.00006
17-3-2019 06:00,83678.86895,1108453.416,1108453.416,0.00006
17-3-2019 07:00,83690.37618,845312.846,845312.846,0.00006
17-3-2019 08:00,83701.88573,923560.064,923560.064,0.00006
17-3-2019 09:00,83713.3976,1094584.897,1094584.897,0.00006
17-3-2019 10:00,83724.91177,1250984.875,1250984.875,0.00006
17-3-2019 11:00,83736.42825,1622213.929,1622213.929,0.00006
17-3-2019 12:00,83747.94702,1356090.239,1356090.239,0.00006
17-3-2019 13:00,83759.46808,663944.582,663944.582,0.00006
17-3-2019 14:00,83770.99143,258092.499,258092.499,0.00006
17-3-2019 15:00,83782.51706,162821.687,162821.687,0.00006
17-3-2019 16:00,83794.04496,305509.414,305509.414,0.00006
17-3-2019 17:00,83805.57512,805553.49,805553.49,0.00006
17-3-2019 18:00,83817.10755,1600958.716,1600958.716,0.00006
17-3-2019 19:00,83828.64223,2120092.345,2120092.345,0.00006
17-3-2019 20:00,83840.17916,1759482.578,1759482.578,0.00006
17-3-2019 21:00,83851.71833,1150446.549,1150446.549,0.00006
17-3-2019 22:00,83863.25974,550756.045,550756.045,0.00006
17-3-2019 23:00,83874.80338,251357.694,251357.694,0.00006
18-3-2019 00:00,83886.34925,99413.503,99413.503,0.00006
18-3-2019 01:00,83897.89733,29446.438,29446.438,0.00006
18-3-2019 02:00,83909.44763,17268.118,17268.118,0.00006
18-3-2019 03:00,83921.00014,23213.792,23213.792,0.00006
18-3-2019 04:00,83932.55485,95341.036,95341.036,0.00006
18-3-2019 05:00,83944.11175,723925.069,723925.069,0.00006
18-3-2019 06:00,83955.67084,1437264.605,1437264.605,0.00006
18-3-2019 07:00,83967.23212,897982.813,897982.813,0.00006
18-3-2019 08:00,83978.79557,914666.011,914666.011,0.00006
18-3-2019 09:00,83990.36119,1128173.683,1128173.683,0.00006
18-3-2019 10:00,84001.92898,1286257.896,1286257.896,0.00006
18-3-2019 11:00,84013.49894,1854719.797,1854719.797,0.00006
18-3-2019 12:00,84025.07104,1580675.698,1580675.698,0.00006
18-3-2019 13:00,84036.64529,734974.653,734974.653,0.00006
18-3-2019 14:00,84048.22169,323697.136,323697.136,0.00006
18-3-2019 15:00,84059.80022,213099.698,213099.698,0.00006
18-3-2019 16:00,84071.38087,431939.711,431939.711,0.00006
18-3-2019 17:00,84082.96366,1449801.997,1449801.997,0.00006
18-3-2019 18:00,84094.54856,2380787.171,2380787.171,0.00006
18-3-2019 19:00,84106.13557,2262570.058,2262570.058,0.00006
18-3-2019 20:00,84117.72469,1936039.175,1936039.175,0.00006
18-3-2019 21:00,84129.31591,1303761.249,1303761.249,0.00006
18-3-2019 22:00,84140.90923,641608.856,641608.856,0.00006
18-3-2019 23:00,84152.50463,297075.044,297075.044,0.00006
19-3-2019 00:00,84164.10212,121840.523,121840.523,0.00006
19-3-2019 01:00,84175.70168,41193.187,41193.187,0.00006
19-3-2019 02:00,84187.30331,25152.057,25152.057,0.00006
19-3-2019 03:00,84198.90701,43918.791,43918.791,0.00006
19-3-2019 04:00,84210.51276,216488.671,216488.671,0.00006
19-3-2019 05:00,84222.12057,1171976.421,1171976.421,0.00006
19-3-2019 06:00,84233.73042,2286846.989,2286846.989,0.00006
19-3-2019 07:00,84245.34231,1710486.673,1710486.673,0.00006
19-3-2019 08:00,84256.95624,1602434.54,1602434.54,0.00006
19-3-2019 09:00,84268.5722,1630323.52,1630323.52,0.00006
19-3-2019 10:00,84280.19018,1707514.319,1707514.319,0.00006
19-3-2019 11:00,84291.81017,2129461.817,2129461.817,0.00006
19-3-2019 12:00,84303.43218,1572844.322,1572844.322,0.00006
19-3-2019 13:00,84315.05619,811565.034,811565.034,0.00006
19-3-2019 14:00,84326.6822,385430.024,385430.024,0.00006
19-3-2019 15:00,84338.3102,237999.58,237999.58,0.00006
19-3-2019 16:00,84349.94019,539356.776,539356.776,0.00006
19-3-2019 17:00,84361.57216,1616488.79,1616488.79,0.00006
19-3-2019 18:00,84373.20611,2399739.769,2399739.769,0.00006
19-3-2019 19:00,84384.84202,2300439.575,2300439.575,0.00006
19-3-2019 20:00,84396.4799,1989113.679,1989113.679,0.00006
19-3-2019 21:00,84408.11973,1331447.929,1331447.929,0.00006
19-3-2019 22:00,84419.76151,662190.823,662190.823,0.00006
19-3-2019 23:00,84431.40524,287769.195,287769.195,0.00006
20-3-2019 00:00,84443.05091,108552.08,108552.08,0.00006
20-3-2019 01:00,84454.69851,37607.787,37607.787,0.00006
20-3-2019 02:00,84466.34804,21284.165,21284.165,0.00006
20-3-2019 03:00,84477.99948,29021.461,29021.461,0.00006
20-3-2019 04:00,84489.65285,150097.899,150097.899,0.00006
20-3-2019 05:00,84501.30812,855005.767,855005.767,0.00006
20-3-2019 06:00,84512.96529,1727721.065,1727721.065,0.00006
20-3-2019 07:00,84524.62436,1252714.47,1252714.47,0.00006
20-3-2019 08:00,84536.28532,1205309.749,1205309.749,0.00006
20-3-2019 09:00,84547.94817,1358182.567,1358182.567,0.00006
20-3-2019 10:00,84559.6129,1551092.263,1551092.263,0.00006
20-3-2019 11:00,84571.27949,2143898.855,2143898.855,0.00006
