DateTime,CoolingDemand_A,CoolingDemand_C,CoolingDemand_E,CoolingDemand_F,CoolingDemand_G,CoolingDemand_H,HeatingDemand_A,HeatingDemand_B,HeatingDemand_C,HeatingDemand_D,HeatingDemand_E,HeatingDemand_F,HeatingDemand_G,HeatingDemand_H
21-02-2019 21:00,7775784.538,7775784.538,7775784.538,7775784.538,7775784.538,7775784.538,0.179217524,0.179217524,0.179217524,0.179217524,0.179217524,0.179217524,0.179217524,0.179217524
21-02-2019 22:00,7776716.523,7776716.523,7776716.523,7776716.523,7776716.523,7776716.523,0.084770986,0.084770986,0.084770986,0.084770986,0.084770986,0.084770986,0.084770986,0.084770986
21-02-2019 23:00,7777649.045,7777649.045,7777649.045,7777649.045,7777649.045,7777649.045,0.036305847,0.036305847,0.036305847,0.036305847,0.036305847,0.036305847,0.036305847,0.036305847
22-02-2019 0:00,7778582.103,7778582.103,7778582.103,7778582.103,7778582.103,7778582.103,0.014489445,0.014489445,0.014489445,0.014489445,0.014489445,0.014489445,0.014489445,0.014489445
22-02-2019 1:00,7779515.697,7779515.697,7779515.697,7779515.697,7779515.697,7779515.697,0.004557457,0.004557457,0.004557457,0.004557457,0.004557457,0.004557457,0.004557457,0.004557457
22-02-2019 2:00,7780449.826,7780449.826,7780449.826,7780449.826,7780449.826,7780449.826,0.002424533,0.002424533,0.002424533,0.002424533,0.002424533,0.002424533,0.002424533,0.002424533
22-02-2019 3:00,7781384.489,7781384.489,7781384.489,7781384.489,7781384.489,7781384.489,0.003577114,0.003577114,0.003577114,0.003577114,0.003577114,0.003577114,0.003577114,0.003577114
22-02-2019 4:00,7782319.687,7782319.687,7782319.687,7782319.687,7782319.687,7782319.687,0.017404066,0.017404066,0.017404066,0.017404066,0.017404066,0.017404066,0.017404066,0.017404066
22-02-2019 5:00,7783255.419,7783255.419,7783255.419,7783255.419,7783255.419,7783255.419,0.100864666,0.100864666,0.100864666,0.100864666,0.100864666,0.100864666,0.100864666,0.100864666
22-02-2019 6:00,7784191.685,7784191.685,7784191.685,7784191.685,7784191.685,7784191.685,0.229797522,0.229797522,0.229797522,0.229797522,0.229797522,0.229797522,0.229797522,0.229797522
22-02-2019 7:00,7785128.483,7785128.483,7785128.483,7785128.483,7785128.483,7785128.483,0.294530789,0.294530789,0.294530789,0.294530789,0.294530789,0.294530789,0.294530789,0.294530789
22-02-2019 8:00,7786065.813,7786065.813,7786065.813,7786065.813,7786065.813,7786065.813,0.230999918,0.230999918,0.230999918,0.230999918,0.230999918,0.230999918,0.230999918,0.230999918
22-02-2019 9:00,7787003.676,7787003.676,7787003.676,7787003.676,7787003.676,7787003.676,0.259175371,0.259175371,0.259175371,0.259175371,0.259175371,0.259175371,0.259175371,0.259175371
22-02-2019 10:00,7787942.07,7787942.07,7787942.07,7787942.07,7787942.07,7787942.07,0.274264104,0.274264104,0.274264104,0.274264104,0.274264104,0.274264104,0.274264104,0.274264104
22-02-2019 11:00,7788880.995,7788880.995,7788880.995,7788880.995,7788880.995,7788880.995,0.372548704,0.372548704,0.372548704,0.372548704,0.372548704,0.372548704,0.372548704,0.372548704
22-02-2019 12:00,7789820.45,7789820.45,7789820.45,7789820.45,7789820.45,7789820.45,0.325872793,0.325872793,0.325872793,0.325872793,0.325872793,0.325872793,0.325872793,0.325872793
22-02-2019 13:00,7790760.435,7790760.435,7790760.435,7790760.435,7790760.435,7790760.435,0.182960298,0.182960298,0.182960298,0.182960298,0.182960298,0.182960298,0.182960298,0.182960298
22-02-2019 14:00,7791700.95,7791700.95,7791700.95,7791700.95,7791700.95,7791700.95,0.08545439,0.08545439,0.08545439,0.08545439,0.08545439,0.08545439,0.08545439,0.08545439
22-02-2019 15:00,7792641.994,7792641.994,7792641.994,7792641.994,7792641.994,7792641.994,0.199610994,0.199610994,0.199610994,0.199610994,0.199610994,0.199610994,0.199610994,0.199610994
22-02-2019 16:00,7793583.566,7793583.566,7793583.566,7793583.566,7793583.566,7793583.566,0.317900826,0.317900826,0.317900826,0.317900826,0.317900826,0.317900826,0.317900826,0.317900826
22-02-2019 17:00,7794525.667,7794525.667,7794525.667,7794525.667,7794525.667,7794525.667,0.35922077,0.35922077,0.35922077,0.35922077,0.35922077,0.35922077,0.35922077,0.35922077
22-02-2019 18:00,7795468.295,7795468.295,7795468.295,7795468.295,7795468.295,7795468.295,0.357243013,0.357243013,0.357243013,0.357243013,0.357243013,0.357243013,0.357243013,0.357243013
22-02-2019 19:00,7796411.45,7796411.45,7796411.45,7796411.45,7796411.45,7796411.45,0.338805238,0.338805238,0.338805238,0.338805238,0.338805238,0.338805238,0.338805238,0.338805238
22-02-2019 20:00,7797355.131,7797355.131,7797355.131,7797355.131,7797355.131,7797355.131,0.273535918,0.273535918,0.273535918,0.273535918,0.273535918,0.273535918,0.273535918,0.273535918
22-02-2019 21:00,7798299.339,7798299.339,7798299.339,7798299.339,7798299.339,7798299.339,0.177208021,0.177208021,0.177208021,0.177208021,0.177208021,0.177208021,0.177208021,0.177208021
22-02-2019 22:00,7799244.073,7799244.073,7799244.073,7799244.073,7799244.073,7799244.073,0.085023493,0.085023493,0.085023493,0.085023493,0.085023493,0.085023493,0.085023493,0.085023493
22-02-2019 23:00,7800189.331,7800189.331,7800189.331,7800189.331,7800189.331,7800189.331,0.036924807,0.036924807,0.036924807,0.036924807,0.036924807,0.036924807,0.036924807,0.036924807
23-02-2019 0:00,7801135.114,7801135.114,7801135.114,7801135.114,7801135.114,7801135.114,0.014945346,0.014945346,0.014945346,0.014945346,0.014945346,0.014945346,0.014945346,0.014945346
23-02-2019 1:00,7802081.422,7802081.422,7802081.422,7802081.422,7802081.422,7802081.422,0.00471076,0.00471076,0.00471076,0.00471076,0.00471076,0.00471076,0.00471076,0.00471076
23-02-2019 2:00,7803028.253,7803028.253,7803028.253,7803028.253,7803028.253,7803028.253,0.002561678,0.002561678,0.002561678,0.002561678,0.002561678,0.002561678,0.002561678,0.002561678
23-02-2019 3:00,7803975.607,7803975.607,7803975.607,7803975.607,7803975.607,7803975.607,0.003896888,0.003896888,0.003896888,0.003896888,0.003896888,0.003896888,0.003896888,0.003896888
23-02-2019 4:00,7804923.484,7804923.484,7804923.484,7804923.484,7804923.484,7804923.484,0.019608959,0.019608959,0.019608959,0.019608959,0.019608959,0.019608959,0.019608959,0.019608959
23-02-2019 5:00,7805871.883,7805871.883,7805871.883,7805871.883,7805871.883,7805871.883,0.11610052,0.11610052,0.11610052,0.11610052,0.11610052,0.11610052,0.11610052,0.11610052
23-02-2019 6:00,7806820.804,7806820.804,7806820.804,7806820.804,7806820.804,7806820.804,0.262196704,0.262196704,0.262196704,0.262196704,0.262196704,0.262196704,0.262196704,0.262196704
23-02-2019 7:00,7807770.246,7807770.246,7807770.246,7807770.246,7807770.246,7807770.246,0.331993383,0.331993383,0.331993383,0.331993383,0.331993383,0.331993383,0.331993383,0.331993383
23-02-2019 8:00,7808720.209,7808720.209,7808720.209,7808720.209,7808720.209,7808720.209,0.255754323,0.255754323,0.255754323,0.255754323,0.255754323,0.255754323,0.255754323,0.255754323
23-02-2019 9:00,7809670.692,7809670.692,7809670.692,7809670.692,7809670.692,7809670.692,0.237935548,0.237935548,0.237935548,0.237935548,0.237935548,0.237935548,0.237935548,0.237935548
23-02-2019 10:00,7810621.695,7810621.695,7810621.695,7810621.695,7810621.695,7810621.695,0.256132154,0.256132154,0.256132154,0.256132154,0.256132154,0.256132154,0.256132154,0.256132154
23-02-2019 11:00,7811573.217,7811573.217,7811573.217,7811573.217,7811573.217,7811573.217,0.321807918,0.321807918,0.321807918,0.321807918,0.321807918,0.321807918,0.321807918,0.321807918
23-02-2019 12:00,7812525.258,7812525.258,7812525.258,7812525.258,7812525.258,7812525.258,0.239290566,0.239290566,0.239290566,0.239290566,0.239290566,0.239290566,0.239290566,0.239290566
23-02-2019 13:00,7813477.818,7813477.818,7813477.818,7813477.818,7813477.818,7813477.818,0.125691332,0.125691332,0.125691332,0.125691332,0.125691332,0.125691332,0.125691332,0.125691332
23-02-2019 14:00,7814430.895,7814430.895,7814430.895,7814430.895,7814430.895,7814430.895,0.062324783,0.062324783,0.062324783,0.062324783,0.062324783,0.062324783,0.062324783,0.062324783
23-02-2019 15:00,7815384.489,7815384.489,7815384.489,7815384.489,7815384.489,7815384.489,0.090284999,0.090284999,0.090284999,0.090284999,0.090284999,0.090284999,0.090284999,0.090284999
23-02-2019 16:00,7816338.6,7816338.6,7816338.6,7816338.6,7816338.6,7816338.6,0.241234349,0.241234349,0.241234349,0.241234349,0.241234349,0.241234349,0.241234349,0.241234349
23-02-2019 17:00,7817293.228,7817293.228,7817293.228,7817293.228,7817293.228,7817293.228,0.359811646,0.359811646,0.359811646,0.359811646,0.359811646,0.359811646,0.359811646,0.359811646
23-02-2019 18:00,7818248.371,7818248.371,7818248.371,7818248.371,7818248.371,7818248.371,0.359445155,0.359445155,0.359445155,0.359445155,0.359445155,0.359445155,0.359445155,0.359445155
23-02-2019 19:00,7819204.03,7819204.03,7819204.03,7819204.03,7819204.03,7819204.03,0.348777597,0.348777597,0.348777597,0.348777597,0.348777597,0.348777597,0.348777597,0.348777597
23-02-2019 20:00,7820160.204,7820160.204,7820160.204,7820160.204,7820160.204,7820160.204,0.303432119,0.303432119,0.303432119,0.303432119,0.303432119,0.303432119,0.303432119,0.303432119
23-02-2019 21:00,7821116.892,7821116.892,7821116.892,7821116.892,7821116.892,7821116.892,0.182995135,0.182995135,0.182995135,0.182995135,0.182995135,0.182995135,0.182995135,0.182995135
23-02-2019 22:00,7822074.094,7822074.094,7822074.094,7822074.094,7822074.094,7822074.094,0.087558639,0.087558639,0.087558639,0.087558639,0.087558639,0.087558639,0.087558639,0.087558639
23-02-2019 23:00,7823031.809,7823031.809,7823031.809,7823031.809,7823031.809,7823031.809,0.038688555,0.038688555,0.038688555,0.038688555,0.038688555,0.038688555,0.038688555,0.038688555
24-02-2019 0:00,7823990.038,7823990.038,7823990.038,7823990.038,7823990.038,7823990.038,0.01574694,0.01574694,0.01574694,0.01574694,0.01574694,0.01574694,0.01574694,0.01574694
24-02-2019 1:00,7824948.778,7824948.778,7824948.778,7824948.778,7824948.778,7824948.778,0.005179793,0.005179793,0.005179793,0.005179793,0.005179793,0.005179793,0.005179793,0.005179793
24-02-2019 2:00,7825908.031,7825908.031,7825908.031,7825908.031,7825908.031,7825908.031,0.002959391,0.002959391,0.002959391,0.002959391,0.002959391,0.002959391,0.002959391,0.002959391
24-02-2019 3:00,7826867.795,7826867.795,7826867.795,7826867.795,7826867.795,7826867.795,0.004654476,0.004654476,0.004654476,0.004654476,0.004654476,0.004654476,0.004654476,0.004654476
24-02-2019 4:00,7827828.07,7827828.07,7827828.07,7827828.07,7827828.07,7827828.07,0.0253274,0.0253274,0.0253274,0.0253274,0.0253274,0.0253274,0.0253274,0.0253274
24-02-2019 5:00,7828788.855,7828788.855,7828788.855,7828788.855,7828788.855,7828788.855,0.141777402,0.141777402,0.141777402,0.141777402,0.141777402,0.141777402,0.141777402,0.141777402
24-02-2019 6:00,7829750.15,7829750.15,7829750.15,7829750.15,7829750.15,7829750.15,0.313125005,0.313125005,0.313125005,0.313125005,0.313125005,0.313125005,0.313125005,0.313125005
24-02-2019 7:00,7830711.955,7830711.955,7830711.955,7830711.955,7830711.955,7830711.955,0.366714233,0.366714233,0.366714233,0.366714233,0.366714233,0.366714233,0.366714233,0.366714233
24-02-2019 8:00,7831674.269,7831674.269,7831674.269,7831674.269,7831674.269,7831674.269,0.221557465,0.221557465,0.221557465,0.221557465,0.221557465,0.221557465,0.221557465,0.221557465
24-02-2019 9:00,7832637.091,7832637.091,7832637.091,7832637.091,7832637.091,7832637.091,0.184241502,0.184241502,0.184241502,0.184241502,0.184241502,0.184241502,0.184241502,0.184241502
24-02-2019 10:00,7833600.421,7833600.421,7833600.421,7833600.421,7833600.421,7833600.421,0.174561748,0.174561748,0.174561748,0.174561748,0.174561748,0.174561748,0.174561748,0.174561748
24-02-2019 11:00,7834564.259,7834564.259,7834564.259,7834564.259,7834564.259,7834564.259,0.204940324,0.204940324,0.204940324,0.204940324,0.204940324,0.204940324,0.204940324,0.204940324
24-02-2019 12:00,7835528.603,7835528.603,7835528.603,7835528.603,7835528.603,7835528.603,0.192830235,0.192830235,0.192830235,0.192830235,0.192830235,0.192830235,0.192830235,0.192830235
24-02-2019 13:00,7836493.454,7836493.454,7836493.454,7836493.454,7836493.454,7836493.454,0.10825493,0.10825493,0.10825493,0.10825493,0.10825493,0.10825493,0.10825493,0.10825493
24-02-2019 14:00,7837458.811,7837458.811,7837458.811,7837458.811,7837458.811,7837458.811,0.05448834,0.05448834,0.05448834,0.05448834,0.05448834,0.05448834,0.05448834,0.05448834
24-02-2019 15:00,7838424.674,7838424.674,7838424.674,7838424.674,7838424.674,7838424.674,0.133394507,0.133394507,0.133394507,0.133394507,0.133394507,0.133394507,0.133394507,0.133394507
24-02-2019 16:00,7839391.041,7839391.041,7839391.041,7839391.041,7839391.041,7839391.041,0.272880493,0.272880493,0.272880493,0.272880493,0.272880493,0.272880493,0.272880493,0.272880493
24-02-2019 17:00,7840357.913,7840357.913,7840357.913,7840357.913,7840357.913,7840357.913,0.349919076,0.349919076,0.349919076,0.349919076,0.349919076,0.349919076,0.349919076,0.349919076
24-02-2019 18:00,7841325.289,7841325.289,7841325.289,7841325.289,7841325.289,7841325.289,0.364271654,0.364271654,0.364271654,0.364271654,0.364271654,0.364271654,0.364271654,0.364271654
24-02-2019 19:00,7842293.168,7842293.168,7842293.168,7842293.168,7842293.168,7842293.168,0.353818742,0.353818742,0.353818742,0.353818742,0.353818742,0.353818742,0.353818742,0.353818742
24-02-2019 20:00,7843261.551,7843261.551,7843261.551,7843261.551,7843261.551,7843261.551,0.298437179,0.298437179,0.298437179,0.298437179,0.298437179,0.298437179,0.298437179,0.298437179
24-02-2019 21:00,7844230.435,7844230.435,7844230.435,7844230.435,7844230.435,7844230.435,0.197876682,0.197876682,0.197876682,0.197876682,0.197876682,0.197876682,0.197876682,0.197876682
24-02-2019 22:00,7845199.822,7845199.822,7845199.822,7845199.822,7845199.822,7845199.822,0.096168627,0.096168627,0.096168627,0.096168627,0.096168627,0.096168627,0.096168627,0.096168627
24-02-2019 23:00,7846169.711,7846169.711,7846169.711,7846169.711,7846169.711,7846169.711,0.042480456,0.042480456,0.042480456,0.042480456,0.042480456,0.042480456,0.042480456,0.042480456
25-02-2019 0:00,7847140.1,7847140.1,7847140.1,7847140.1,7847140.1,7847140.1,0.017479339,0.017479339,0.017479339,0.017479339,0.017479339,0.017479339,0.017479339,0.017479339
25-02-2019 1:00,7848110.99,7848110.99,7848110.99,7848110.99,7848110.99,7848110.99,0.006065317,0.006065317,0.006065317,0.006065317,0.006065317,0.006065317,0.006065317,0.006065317
25-02-2019 2:00,7849082.38,7849082.38,7849082.38,7849082.38,7849082.38,7849082.38,0.003465083,0.003465083,0.003465083,0.003465083,0.003465083,0.003465083,0.003465083,0.003465083
25-02-2019 3:00,7850054.269,7850054.269,7850054.269,7850054.269,7850054.269,7850054.269,0.006121753,0.006121753,0.006121753,0.006121753,0.006121753,0.006121753,0.006121753,0.006121753
25-02-2019 4:00,7851026.657,7851026.657,7851026.657,7851026.657,7851026.657,7851026.657,0.031486699,0.031486699,0.031486699,0.031486699,0.031486699,0.031486699,0.031486699,0.031486699
25-02-2019 5:00,7851999.544,7851999.544,7851999.544,7851999.544,7851999.544,7851999.544,0.159084474,0.159084474,0.159084474,0.159084474,0.159084474,0.159084474,0.159084474,0.159084474
25-02-2019 6:00,7852972.929,7852972.929,7852972.929,7852972.929,7852972.929,7852972.929,0.33519536,0.33519536,0.33519536,0.33519536,0.33519536,0.33519536,0.33519536,0.33519536
25-02-2019 7:00,7853946.811,7853946.811,7853946.811,7853946.811,7853946.811,7853946.811,0.383840449,0.383840449,0.383840449,0.383840449,0.383840449,0.383840449,0.383840449,0.383840449
25-02-2019 8:00,7854921.191,7854921.191,7854921.191,7854921.191,7854921.191,7854921.191,0.240481913,0.240481913,0.240481913,0.240481913,0.240481913,0.240481913,0.240481913,0.240481913
25-02-2019 9:00,7855896.067,7855896.067,7855896.067,7855896.067,7855896.067,7855896.067,0.200973253,0.200973253,0.200973253,0.200973253,0.200973253,0.200973253,0.200973253,0.200973253
25-02-2019 10:00,7856871.438,7856871.438,7856871.438,7856871.438,7856871.438,7856871.438,0.207380978,0.207380978,0.207380978,0.207380978,0.207380978,0.207380978,0.207380978,0.207380978
25-02-2019 11:00,7857847.306,7857847.306,7857847.306,7857847.306,7857847.306,7857847.306,0.228505258,0.228505258,0.228505258,0.228505258,0.228505258,0.228505258,0.228505258,0.228505258
25-02-2019 12:00,7858823.668,7858823.668,7858823.668,7858823.668,7858823.668,7858823.668,0.174743448,0.174743448,0.174743448,0.174743448,0.174743448,0.174743448,0.174743448,0.174743448
25-02-2019 13:00,7859800.525,7859800.525,7859800.525,7859800.525,7859800.525,7859800.525,0.097472937,0.097472937,0.097472937,0.097472937,0.097472937,0.097472937,0.097472937,0.097472937
25-02-2019 14:00,7860777.876,7860777.876,7860777.876,7860777.876,7860777.876,7860777.876,0.044778102,0.044778102,0.044778102,0.044778102,0.044778102,0.044778102,0.044778102,0.044778102
25-02-2019 15:00,7861755.72,7861755.72,7861755.72,7861755.72,7861755.72,7861755.72,0.062986387,0.062986387,0.062986387,0.062986387,0.062986387,0.062986387,0.062986387,0.062986387
25-02-2019 16:00,7862734.057,7862734.057,7862734.057,7862734.057,7862734.057,7862734.057,0.175526647,0.175526647,0.175526647,0.175526647,0.175526647,0.175526647,0.175526647,0.175526647
25-02-2019 17:00,7863712.887,7863712.887,7863712.887,7863712.887,7863712.887,7863712.887,0.327360078,0.327360078,0.327360078,0.327360078,0.327360078,0.327360078,0.327360078,0.327360078
25-02-2019 18:00,7864692.209,7864692.209,7864692.209,7864692.209,7864692.209,7864692.209,0.355696862,0.355696862,0.355696862,0.355696862,0.355696862,0.355696862,0.355696862,0.355696862
25-02-2019 19:00,7865672.022,7865672.022,7865672.022,7865672.022,7865672.022,7865672.022,0.348415978,0.348415978,0.348415978,0.348415978,0.348415978,0.348415978,0.348415978,0.348415978
25-02-2019 20:00,7866652.326,7866652.326,7866652.326,7866652.326,7866652.326,7866652.326,0.299260959,0.299260959,0.299260959,0.299260959,0.299260959,0.299260959,0.299260959,0.299260959
25-02-2019 21:00,7867633.12,7867633.12,7867633.12,7867633.12,7867633.12,7867633.12,0.198122648,0.198122648,0.198122648,0.198122648,0.198122648,0.198122648,0.198122648,0.198122648
25-02-2019 22:00,7868614.405,7868614.405,7868614.405,7868614.405,7868614.405,7868614.405,0.095287642,0.095287642,0.095287642,0.095287642,0.095287642,0.095287642,0.095287642,0.095287642
25-02-2019 23:00,7869596.179,7869596.179,7869596.179,7869596.179,7869596.179,7869596.179,0.04192905,0.04192905,0.04192905,0.04192905,0.04192905,0.04192905,0.04192905,0.04192905
26-02-2019 0:00,7870578.442,7870578.442,7870578.442,7870578.442,7870578.442,7870578.442,0.017391692,0.017391692,0.017391692,0.017391692,0.017391692,0.017391692,0.017391692,0.017391692
26-02-2019 1:00,7871561.193,7871561.193,7871561.193,7871561.193,7871561.193,7871561.193,0.005694747,0.005694747,0.005694747,0.005694747,0.005694747,0.005694747,0.005694747,0.005694747
26-02-2019 2:00,7872544.432,7872544.432,7872544.432,7872544.432,7872544.432,7872544.432,0.003349807,0.003349807,0.003349807,0.003349807,0.003349807,0.003349807,0.003349807,0.003349807
26-02-2019 3:00,7873528.159,7873528.159,7873528.159,7873528.159,7873528.159,7873528.159,0.005672633,0.005672633,0.005672633,0.005672633,0.005672633,0.005672633,0.005672633,0.005672633
26-02-2019 4:00,7874512.373,7874512.373,7874512.373,7874512.373,7874512.373,7874512.373,0.030032729,0.030032729,0.030032729,0.030032729,0.030032729,0.030032729,0.030032729,0.030032729
26-02-2019 5:00,7875497.073,7875497.073,7875497.073,7875497.073,7875497.073,7875497.073,0.157561611,0.157561611,0.157561611,0.157561611,0.157561611,0.157561611,0.157561611,0.157561611
26-02-2019 6:00,7876482.259,7876482.259,7876482.259,7876482.259,7876482.259,7876482.259,0.332411641,0.332411641,0.332411641,0.332411641,0.332411641,0.332411641,0.332411641,0.332411641
26-02-2019 7:00,7877467.93,7877467.93,7877467.93,7877467.93,7877467.93,7877467.93,0.400494602,0.400494602,0.400494602,0.400494602,0.400494602,0.400494602,0.400494602,0.400494602
26-02-2019 8:00,7878454.086,7878454.086,7878454.086,7878454.086,7878454.086,7878454.086,0.300978283,0.300978283,0.300978283,0.300978283,0.300978283,0.300978283,0.300978283,0.300978283
26-02-2019 9:00,7879440.727,7879440.727,7879440.727,7879440.727,7879440.727,7879440.727,0.284607793,0.284607793,0.284607793,0.284607793,0.284607793,0.284607793,0.284607793,0.284607793
26-02-2019 10:00,7880427.852,7880427.852,7880427.852,7880427.852,7880427.852,7880427.852,0.264019046,0.264019046,0.264019046,0.264019046,0.264019046,0.264019046,0.264019046,0.264019046
26-02-2019 11:00,7881415.46,7881415.46,7881415.46,7881415.46,7881415.46,7881415.46,0.332880931,0.332880931,0.332880931,0.332880931,0.332880931,0.332880931,0.332880931,0.332880931
26-02-2019 12:00,7882403.55,7882403.55,7882403.55,7882403.55,7882403.55,7882403.55,0.286361201,0.286361201,0.286361201,0.286361201,0.286361201,0.286361201,0.286361201,0.286361201
26-02-2019 13:00,7883392.123,7883392.123,7883392.123,7883392.123,7883392.123,7883392.123,0.156742279,0.156742279,0.156742279,0.156742279,0.156742279,0.156742279,0.156742279,0.156742279
26-02-2019 14:00,7884381.178,7884381.178,7884381.178,7884381.178,7884381.178,7884381.178,0.069784059,0.069784059,0.069784059,0.069784059,0.069784059,0.069784059,0.069784059,0.069784059
26-02-2019 15:00,7885370.715,7885370.715,7885370.715,7885370.715,7885370.715,7885370.715,0.098272299,0.098272299,0.098272299,0.098272299,0.098272299,0.098272299,0.098272299,0.098272299
26-02-2019 16:00,7886360.732,7886360.732,7886360.732,7886360.732,7886360.732,7886360.732,0.236428728,0.236428728,0.236428728,0.236428728,0.236428728,0.236428728,0.236428728,0.236428728
26-02-2019 17:00,7887351.229,7887351.229,7887351.229,7887351.229,7887351.229,7887351.229,0.357629346,0.357629346,0.357629346,0.357629346,0.357629346,0.357629346,0.357629346,0.357629346
26-02-2019 18:00,7888342.207,7888342.207,7888342.207,7888342.207,7888342.207,7888342.207,0.370251659,0.370251659,0.370251659,0.370251659,0.370251659,0.370251659,0.370251659,0.370251659
26-02-2019 19:00,7889333.663,7889333.663,7889333.663,7889333.663,7889333.663,7889333.663,0.349170548,0.349170548,0.349170548,0.349170548,0.349170548,0.349170548,0.349170548,0.349170548
26-02-2019 20:00,7890325.599,7890325.599,7890325.599,7890325.599,7890325.599,7890325.599,0.292023328,0.292023328,0.292023328,0.292023328,0.292023328,0.292023328,0.292023328,0.292023328
26-02-2019 21:00,7891318.012,7891318.012,7891318.012,7891318.012,7891318.012,7891318.012,0.191852868,0.191852868,0.191852868,0.191852868,0.191852868,0.191852868,0.191852868,0.191852868
26-02-2019 22:00,7892310.904,7892310.904,7892310.904,7892310.904,7892310.904,7892310.904,0.092846792,0.092846792,0.092846792,0.092846792,0.092846792,0.092846792,0.092846792,0.092846792
26-02-2019 23:00,7893304.272,7893304.272,7893304.272,7893304.272,7893304.272,7893304.272,0.040923993,0.040923993,0.040923993,0.040923993,0.040923993,0.040923993,0.040923993,0.040923993
27-02-2019 0:00,7894298.118,7894298.118,7894298.118,7894298.118,7894298.118,7894298.118,0.0167016,0.0167016,0.0167016,0.0167016,0.0167016,0.0167016,0.0167016,0.0167016
27-02-2019 1:00,7895292.439,7895292.439,7895292.439,7895292.439,7895292.439,7895292.439,0.005630015,0.005630015,0.005630015,0.005630015,0.005630015,0.005630015,0.005630015,0.005630015
27-02-2019 2:00,7896287.237,7896287.237,7896287.237,7896287.237,7896287.237,7896287.237,0.00323548,0.00323548,0.00323548,0.00323548,0.00323548,0.00323548,0.00323548,0.00323548
27-02-2019 3:00,7897282.509,7897282.509,7897282.509,7897282.509,7897282.509,7897282.509,0.005220626,0.005220626,0.005220626,0.005220626,0.005220626,0.005220626,0.005220626,0.005220626
27-02-2019 4:00,7898278.257,7898278.257,7898278.257,7898278.257,7898278.257,7898278.257,0.027153381,0.027153381,0.027153381,0.027153381,0.027153381,0.027153381,0.027153381,0.027153381
27-02-2019 5:00,7899274.478,7899274.478,7899274.478,7899274.478,7899274.478,7899274.478,0.143856546,0.143856546,0.143856546,0.143856546,0.143856546,0.143856546,0.143856546,0.143856546
27-02-2019 6:00,7900271.173,7900271.173,7900271.173,7900271.173,7900271.173,7900271.173,0.301609075,0.301609075,0.301609075,0.301609075,0.301609075,0.301609075,0.301609075,0.301609075
27-02-2019 7:00,7901268.342,7901268.342,7901268.342,7901268.342,7901268.342,7901268.342,0.340466749,0.340466749,0.340466749,0.340466749,0.340466749,0.340466749,0.340466749,0.340466749
27-02-2019 8:00,7902265.983,7902265.983,7902265.983,7902265.983,7902265.983,7902265.983,0.203861947,0.203861947,0.203861947,0.203861947,0.203861947,0.203861947,0.203861947,0.203861947
27-02-2019 9:00,7903264.096,7903264.096,7903264.096,7903264.096,7903264.096,7903264.096,0.16522505,0.16522505,0.16522505,0.16522505,0.16522505,0.16522505,0.16522505,0.16522505
27-02-2019 10:00,7904262.68,7904262.68,7904262.68,7904262.68,7904262.68,7904262.68,0.152488506,0.152488506,0.152488506,0.152488506,0.152488506,0.152488506,0.152488506,0.152488506
27-02-2019 11:00,7905261.736,7905261.736,7905261.736,7905261.736,7905261.736,7905261.736,0.165325029,0.165325029,0.165325029,0.165325029,0.165325029,0.165325029,0.165325029,0.165325029
27-02-2019 12:00,7906261.263,7906261.263,7906261.263,7906261.263,7906261.263,7906261.263,0.109680634,0.109680634,0.109680634,0.109680634,0.109680634,0.109680634,0.109680634,0.109680634
27-02-2019 13:00,7907261.259,7907261.259,7907261.259,7907261.259,7907261.259,7907261.259,0.041667621,0.041667621,0.041667621,0.041667621,0.041667621,0.041667621,0.041667621,0.041667621
27-02-2019 14:00,7908261.725,7908261.725,7908261.725,7908261.725,7908261.725,7908261.725,0.019955639,0.019955639,0.019955639,0.019955639,0.019955639,0.019955639,0.019955639,0.019955639
27-02-2019 15:00,7909262.66,7909262.66,7909262.66,7909262.66,7909262.66,7909262.66,0.024610444,0.024610444,0.024610444,0.024610444,0.024610444,0.024610444,0.024610444,0.024610444
27-02-2019 16:00,7910264.064,7910264.064,7910264.064,7910264.064,7910264.064,7910264.064,0.049498482,0.049498482,0.049498482,0.049498482,0.049498482,0.049498482,0.049498482,0.049498482
27-02-2019 17:00,7911265.936,7911265.936,7911265.936,7911265.936,7911265.936,7911265.936,0.128314611,0.128314611,0.128314611,0.128314611,0.128314611,0.128314611,0.128314611,0.128314611
27-02-2019 18:00,7912268.275,7912268.275,7912268.275,7912268.275,7912268.275,7912268.275,0.208765116,0.208765116,0.208765116,0.208765116,0.208765116,0.208765116,0.208765116,0.208765116
27-02-2019 19:00,7913271.081,7913271.081,7913271.081,7913271.081,7913271.081,7913271.081,0.261688123,0.261688123,0.261688123,0.261688123,0.261688123,0.261688123,0.261688123,0.261688123
27-02-2019 20:00,7914274.354,7914274.354,7914274.354,7914274.354,7914274.354,7914274.354,0.227001879,0.227001879,0.227001879,0.227001879,0.227001879,0.227001879,0.227001879,0.227001879
27-02-2019 21:00,7915278.092,7915278.092,7915278.092,7915278.092,7915278.092,7915278.092,0.152643913,0.152643913,0.152643913,0.152643913,0.152643913,0.152643913,0.152643913,0.152643913
